Name,RA,Dec,D,z,Origin,F60,F70,F100,F160,F250,F350,F500,sigma60,sigma70,sigma100,sigma160,sigma250,sigma350,sigma500,L_IR
HATLAS J122109.0+005050,185.287669,0.847407,2.187740478575342e+25,0.17262,H-ATLAS,,,227.21265117920748,306.85847955591976,123.992,57.068,22.555,,,41.3164,47.9445,7.365,8.109,8.999,
HATLAS J120816.4-014657,182.068689,-1.782708,2.6931691095890416e+24,0.02125,H-ATLAS,,,290.5576511792075,279.1894795559198,114.885,45.952,12.977,,,41.3164,47.9445,7.2490000000000006,8.059000000000001,8.486,
HATLAS J122213.3-015441,185.55559,-1.911462,9.081999924383562e+24,0.07166,H-ATLAS,,,172.85865117920747,195.75347955591977,117.862,52.593,11.856,,,41.3164,47.9445,7.388999999999999,8.197,8.665000000000001,
HATLAS J120643.8-014908,181.682651,-1.818927,2.839424034410959e+25,0.22404,H-ATLAS,,,148.6696511792075,208.73447955591976,111.786,41.041000000000004,11.824,,,41.3164,47.9445,7.188,8.153,8.596,
HATLAS J113311.7-002753,173.299153,-0.464777,1.3291212224950412e+25,0.104872085,H-ATLAS,,,202.24665117920748,218.86447955591976,123.462,56.501999999999995,15.972,,,41.3164,47.9445,7.466,8.236,8.691,
HATLAS J113724.6-005750,174.352907,-0.963946,6.350809603835616e+24,0.05011,H-ATLAS,,,151.75228295257688,181.780722544916,115.247,47.105000000000004,20.840999999999998,,,64.11219999999999,66.0041,7.269,8.086,8.718,
HATLAS J113720.8-012005,174.337045,-1.334756,4.499049892767123e+25,0.35499,H-ATLAS,,,119.50465117920749,155.0554795559198,116.75099999999999,54.694,19.456,,,41.3164,47.9445,7.1850000000000005,8.257,8.669,
HATLAS J114153.9+001408,175.474785,0.23577,1.166110540109589e+25,0.09201,H-ATLAS,,,113.21965117920749,274.8384795559198,115.61200000000001,54.115,19.083,,,41.3164,47.9445,7.358,8.259,8.99,
HATLAS J122135.6-004210,185.398524,-0.703,5.063157926027397e+24,0.03995,H-ATLAS,,,197.9066511792075,196.43747955591977,115.877,49.808,9.877,,,41.3164,47.9445,7.2989999999999995,8.111,8.713000000000001,
HATLAS J113439.1+000728,173.663043,0.12469,3.632293020273973e+24,0.02866,H-ATLAS,,,107.27676079492271,257.3685490795672,111.969,61.434999999999995,23.784,,,90.9348,86.36340000000001,7.204000000000001,8.115,8.488000000000001,
HATLAS J122248.4+004229,185.7019,0.70808,2.1660683883287672e+25,0.17091,H-ATLAS,,,301.1006511792075,342.8134795559198,120.801,50.298,6.831,,,41.3164,47.9445,7.471,8.0,8.739,
HATLAS J122008.9+001036,185.037188,0.176888,1.996493787452055e+25,0.15753,H-ATLAS,,,166.6831778148636,177.20389664560184,114.94200000000001,51.622,22.822,,,48.164,53.5655,7.327,8.352,8.67,
HATLAS J120657.9+012851,181.74162,1.481071,1.0441891903013698e+25,0.08239,H-ATLAS,,,169.3266511792075,171.41747955591975,112.758,59.283,12.88,,,41.3164,47.9445,7.289000000000001,8.063,8.489999999999998,
HATLAS J115116.6+000357,177.81949,0.066039,9.953953029041095e+24,0.07854,H-ATLAS,,,91.68601239501834,213.36658790552616,118.726,61.46,40.504,,,110.514,101.951,7.3629999999999995,8.177,8.432,
HATLAS J120209.0-021033,180.537903,-2.175931,7.211483082575342e+25,0.56901,H-ATLAS,,,84.35155117920749,90.84667955591976,117.627,66.687,34.638000000000005,,,41.3164,47.9445,7.3870000000000005,8.26,8.536999999999999,
HATLAS J121946.1-002342,184.942088,-0.395245,4.062693128328767e+25,0.32056,H-ATLAS,,,136.5446511792075,206.47047955591978,113.88900000000001,48.099999999999994,19.314999999999998,,,41.3164,47.9445,7.361000000000001,8.36,8.893,
HATLAS J115445.3-013450,178.688885,-1.580579,1.3636940997260275e+25,0.1076,H-ATLAS,,,76.39479029354975,326.44093813412263,115.98400000000001,59.555,28.072,,,49.6037,54.619,7.297,8.338,8.605,
